Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_6e8b6-9eec3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8a784-757e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_512e2-caabf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b07f5-e2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fcdb0-9ffa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_83075-c8106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fc9d2-4dd53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e3e76-19178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bbdaa-d19fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e66ed-2d21a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ae486-023d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0ee14-c759d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_19fe0-944a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f1bf5-b42c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_97c75-98c8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1a169-f80f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1d763-34cfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4b0bd-3e10d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_90064-859e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8e8b6-4ec59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4fd75-a8b27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9718d-747b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_495d9-3604f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_373ac-2e613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b8d19-186cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0e00d-86136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_93a49-05f74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d06b2-1efac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3d54b-338ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_93269-fdaef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7bbcb-73c6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_325eb-19e1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a6c9a-9505a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1e702-84c0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d84dc-d2f82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dc40f-e3baf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4cc7b-59ba4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_89179-16cd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4eda8-86852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3bef6-61b0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bd786-bc65a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8e358-19b9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8ec1a-01f70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c248d-fa5c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
